date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:39:32	2399/2399	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265b1d1b1-95f%22	https://mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/behaviors/sticky-header.js	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/behaviors/sticky-header.js	(from https://www.mammothtoken.xyz/)
11:39:32	44627/44627	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265b1b072-ae53%22	https://mammothtoken.xyz/wp-content/plugins/happy-elementor-addons/assets/js/happy-addons.min.js?ver=3.10.1	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/plugins/happy-elementor-addons/assets/js/happy-addons.min2f56.js	(from https://www.mammothtoken.xyz/)
11:39:33	4159/4159	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265b1d1b1-103f%22	https://mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/behaviors/toggle.js	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/behaviors/toggle.js	(from https://www.mammothtoken.xyz/)
11:39:33	2218/2218	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265b1d1b1-8aa%22	https://mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/behaviors/dropdown.js	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/behaviors/dropdown.js	(from https://www.mammothtoken.xyz/)
11:39:34	1593/1593	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265b1d1b1-639%22	https://mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/behaviors/toggle-slide.js	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/behaviors/toggle-slide.js	(from https://www.mammothtoken.xyz/)
11:39:34	4736/4736	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265b1d1b1-1280%22	https://mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/behaviors/get-element-computed-styles.js	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/behaviors/get-element-computed-styles.js	(from https://www.mammothtoken.xyz/)
11:39:35	9343/9343	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265b1d1b1-247f%22	https://mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/behaviors/animations.js	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/behaviors/animations.js	(from https://www.mammothtoken.xyz/)
11:39:36	2462/2462	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265b1d1b1-99e%22	https://mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/behaviors/hover-3d.js	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/behaviors/hover-3d.js	(from https://www.mammothtoken.xyz/)
11:39:36	2375/2375	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265b1d1b1-947%22	https://mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/behaviors/split-text.js	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/behaviors/split-text.js	(from https://www.mammothtoken.xyz/)
11:39:37	4141/4141	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265b1d1b1-102d%22	https://mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/behaviors/marquee.js	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/behaviors/marquee.js	(from https://www.mammothtoken.xyz/)
11:39:37	873/873	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265b1d1b1-369%22	https://mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/behaviors/look-at-mouse.js	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/themes/aihub/assets/js/minified/behaviors/look-at-mouse.js	(from https://www.mammothtoken.xyz/)
11:39:38	681/681	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265b1b06c-2a9%22	https://mammothtoken.xyz/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min.js?ver=3.0.4	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min459e.js	(from https://www.mammothtoken.xyz/)
11:39:38	18593/18593	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265b1b06c-48a1%22	https://mammothtoken.xyz/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js?ver=3.0.4	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor459e.js	(from https://www.mammothtoken.xyz/)
11:39:39	478/478	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Dec%202021%2012:48:00%20GMT	https://www.gstatic.com/images/branding/product/1x/googleg_16dp.png	C:/My%20Web%20Sites/woooly/www.gstatic.com/images/branding/product/1x/googleg_16dp.png	(from https://mammothtoken.xyz/wp-content/plugins/graphina-elementor-charts-and-graphs/elementor/css/graphina-charts-for-elementor-public.css?ver=1.8.8)
11:39:39	201/201	---M--	200	added ('OK')	image/png	etag:%2265b1b06c-c9%22	https://mammothtoken.xyz/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://mammothtoken.xyz/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.0.4)
11:39:40	160/160	---M--	200	added ('OK')	image/png	etag:%2265b1b06c-a0%22	https://mammothtoken.xyz/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://mammothtoken.xyz/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.0.4)
11:39:41	158/158	---M--	200	added ('OK')	image/png	etag:%2265b1b06c-9e%22	https://mammothtoken.xyz/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://mammothtoken.xyz/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.0.4)
11:39:41	148/148	---M--	200	added ('OK')	image/png	etag:%2265b1b06c-94%22	https://mammothtoken.xyz/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://mammothtoken.xyz/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.0.4)
11:39:42	123520/123520	---M--	200	added ('OK')	font/woff2	etag:%2265b1b072-1e280%22	https://mammothtoken.xyz/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff2	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff2	(from https://mammothtoken.xyz/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.10.1)
11:39:43	294780/294780	---M--	200	added ('OK')	font/woff	etag:%2265b1b072-47f7c%22	https://mammothtoken.xyz/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff	(from https://mammothtoken.xyz/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.10.1)
11:39:43	775444/775444	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265b1b072-bd514%22	https://mammothtoken.xyz/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.svg	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.svg	(from https://mammothtoken.xyz/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.10.1)
11:39:44	67/67	---M--	200	added ('OK')	text/plain	date:Thu,%2025%20Jan%202024%2016:39:43%20GMT	https://mammothtoken.xyz/robots.txt		(from https://mammothtoken.xyz/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.10.1)
